call_mark,call_oi,call_volume,call_gamma,call_delta,call_vega,strike_price,put_gamma,put_delta,put_vega,put_volume,put_oi,put_mark,Expiry,timestamp_IST,max_pain
153.13565429,131,5.31,0.0010627,0.95215356,0.16999816,3160,0.00097864,-0.0408996,0.1498066,1493.3899999999999,114402,1.55214534,17-01-2026,18:12,1409
115.166767,1103,26.799999999999997,0.00193889,0.90491097,0.28876631,3200,0.00189616,-0.08856585,0.27396089,1328.5399999999995,38952,3.49981994,17-01-2026,18:12,615
97.02064839,450,16.799999999999997,0.0025557,0.86656373,0.3677366,3220,0.00253255,-0.12753659,0.35644799,228.7,13791,5.35750709,17-01-2026,18:12,305
79.82461415,229,24.599999999999998,0.00327124,0.81284373,0.45901476,3240,0.00327361,-0.18220305,0.45146822,465.0400000000001,33153,8.16705032,17-01-2026,18:12,21
63.77859663,2956,65.34,0.00400453,0.74531373,0.54793779,3260,0.00403882,-0.25308083,0.54607293,353.84000000000003,17801,12.21569469,17-01-2026,18:12,-218
49.4898571,5072,192.13999999999996,0.00464711,0.65881424,0.62640109,3280,0.00469901,-0.33930545,0.62509032,444.8999999999999,17196,17.77696485,17-01-2026,18:12,-393
37.21289177,41396,1004.6099999999994,0.00502977,0.56179116,0.67293662,3300,0.0051059,-0.43750903,0.6727497,1378.319999999999,51249,25.47192941,17-01-2026,18:12,-526
27.94583297,40932,1039.6799999999998,0.0049474,0.46170904,0.67799161,3320,0.00506372,-0.53983449,0.67771678,421.8199999999998,14823,36.1482546,17-01-2026,18:12,-445
20.69670139,23684,632.54,0.00455829,0.36885604,0.64396728,3340,0.00464002,-0.63344393,0.64264244,143.93,5000,48.8396707,17-01-2026,18:12,-216
15.1937976,31406,520.8199999999999,0.00402089,0.28869752,0.58318862,3360,0.00407095,-0.71500508,0.57963198,152.35000000000005,1607,63.42423775,17-01-2026,18:12,35
11.07883659,28905,536.4399999999999,0.00341121,0.22307668,0.50960092,3380,0.00342996,-0.78264055,0.50202591,27.97999999999999,117,79.30498646,17-01-2026,18:12,365
8.0778583,33032,706.9799999999998,0.00279841,0.16929774,0.43090359,3400,0.00279824,-0.83612702,0.42193754,44.27,385,96.30561637,17-01-2026,18:12,747
5.90802312,91190,978.2999999999997,0.00224948,0.12831696,0.3579296,3420,0.00222793,-0.87869281,0.34415277,5.779999999999999,44,114.05089839,17-01-2026,18:12,1187
4.0623413,37138,713.0799999999997,0.00176051,0.09295864,0.28398002,3440,0.00170781,-0.91489746,0.26591284,8.549999999999999,165,132.31076175,17-01-2026,18:12,1840
2.77189515,19237,209.56,0.00134896,0.06702503,0.22168106,3460,0.00125741,-0.94261801,0.1963821,20.780000000000005,287,150.95304385,17-01-2026,18:12,2528
1.8961091,29405,429.03000000000003,0.00101545,0.04773296,0.16967526,3480,0.00089329,-0.96234109,0.14007392,,30,170.08419599,17-01-2026,18:12,3242
0.96365046,103696,1126.04,0.00057448,0.025283,0.10073187,3520,0.00038656,-0.98616819,0.06029755,0.83,0,209.12661114,17-01-2026,18:12,4792
0.430067,221037,2401.67,0.0002859,0.01142785,0.05111126,3560,0.0,-1.0,0.0,0.47000000000000003,120,248.7,17-01-2026,18:12,6761
152.53139578,131,5.31,0.00104656,0.95369611,0.16531636,3160,0.00098095,-0.04094885,0.14970802,1524.4699999999996,114602,1.52935929,17-01-2026,18:17,1444
